Metric,Value,Description
ramulator.active_cycles_9_3_1,797507,Total active cycles for level _9_3_1
ramulator.average_serving_requests_0,0.000887,The average of read and write requests that are served in this DRAM element per memory cycle for level _0
ramulator.average_serving_requests_0_0,0.000221,The average of read and write requests that are served in this DRAM element per memory cycle for level _0_0
ramulator.average_serving_requests_0_0_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _0_0_0
ramulator.average_serving_requests_0_0_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _0_0_1
ramulator.average_serving_requests_0_1,0.000223,The average of read and write requests that are served in this DRAM element per memory cycle for level _0_1
ramulator.average_serving_requests_0_1_0,0.000112,The average of read and write requests that are served in this DRAM element per memory cycle for level _0_1_0
ramulator.average_serving_requests_0_1_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _0_1_1
ramulator.average_serving_requests_0_2,0.000222,The average of read and write requests that are served in this DRAM element per memory cycle for level _0_2
ramulator.average_serving_requests_0_2_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _0_2_0
ramulator.average_serving_requests_0_2_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _0_2_1
ramulator.average_serving_requests_0_3,0.000221,The average of read and write requests that are served in this DRAM element per memory cycle for level _0_3
ramulator.average_serving_requests_0_3_0,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _0_3_0
ramulator.average_serving_requests_0_3_1,0.000112,The average of read and write requests that are served in this DRAM element per memory cycle for level _0_3_1
ramulator.average_serving_requests_1,0.00089,The average of read and write requests that are served in this DRAM element per memory cycle for level _1
ramulator.average_serving_requests_10,0.000886,The average of read and write requests that are served in this DRAM element per memory cycle for level _10
ramulator.average_serving_requests_10_0,0.000223,The average of read and write requests that are served in this DRAM element per memory cycle for level _10_0
ramulator.average_serving_requests_10_0_0,0.000112,The average of read and write requests that are served in this DRAM element per memory cycle for level _10_0_0
ramulator.average_serving_requests_10_0_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _10_0_1
ramulator.average_serving_requests_10_1,0.000222,The average of read and write requests that are served in this DRAM element per memory cycle for level _10_1
ramulator.average_serving_requests_10_1_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _10_1_0
ramulator.average_serving_requests_10_1_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _10_1_1
ramulator.average_serving_requests_10_2,0.000221,The average of read and write requests that are served in this DRAM element per memory cycle for level _10_2
ramulator.average_serving_requests_10_2_0,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _10_2_0
ramulator.average_serving_requests_10_2_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _10_2_1
ramulator.average_serving_requests_10_3,0.00022,The average of read and write requests that are served in this DRAM element per memory cycle for level _10_3
ramulator.average_serving_requests_10_3_0,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _10_3_0
ramulator.average_serving_requests_10_3_1,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _10_3_1
ramulator.average_serving_requests_11,0.000887,The average of read and write requests that are served in this DRAM element per memory cycle for level _11
ramulator.average_serving_requests_11_0,0.000223,The average of read and write requests that are served in this DRAM element per memory cycle for level _11_0
ramulator.average_serving_requests_11_0_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _11_0_0
ramulator.average_serving_requests_11_0_1,0.000112,The average of read and write requests that are served in this DRAM element per memory cycle for level _11_0_1
ramulator.average_serving_requests_11_1,0.000223,The average of read and write requests that are served in this DRAM element per memory cycle for level _11_1
ramulator.average_serving_requests_11_1_0,0.000112,The average of read and write requests that are served in this DRAM element per memory cycle for level _11_1_0
ramulator.average_serving_requests_11_1_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _11_1_1
ramulator.average_serving_requests_11_2,0.000221,The average of read and write requests that are served in this DRAM element per memory cycle for level _11_2
ramulator.average_serving_requests_11_2_0,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _11_2_0
ramulator.average_serving_requests_11_2_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _11_2_1
ramulator.average_serving_requests_11_3,0.00022,The average of read and write requests that are served in this DRAM element per memory cycle for level _11_3
ramulator.average_serving_requests_11_3_0,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _11_3_0
ramulator.average_serving_requests_11_3_1,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _11_3_1
ramulator.average_serving_requests_12,0.000885,The average of read and write requests that are served in this DRAM element per memory cycle for level _12
ramulator.average_serving_requests_12_0,0.000222,The average of read and write requests that are served in this DRAM element per memory cycle for level _12_0
ramulator.average_serving_requests_12_0_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _12_0_0
ramulator.average_serving_requests_12_0_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _12_0_1
ramulator.average_serving_requests_12_1,0.000222,The average of read and write requests that are served in this DRAM element per memory cycle for level _12_1
ramulator.average_serving_requests_12_1_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _12_1_0
ramulator.average_serving_requests_12_1_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _12_1_1
ramulator.average_serving_requests_12_2,0.000221,The average of read and write requests that are served in this DRAM element per memory cycle for level _12_2
ramulator.average_serving_requests_12_2_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _12_2_0
ramulator.average_serving_requests_12_2_1,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _12_2_1
ramulator.average_serving_requests_12_3,0.000221,The average of read and write requests that are served in this DRAM element per memory cycle for level _12_3
ramulator.average_serving_requests_12_3_0,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _12_3_0
ramulator.average_serving_requests_12_3_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _12_3_1
ramulator.average_serving_requests_13,0.000887,The average of read and write requests that are served in this DRAM element per memory cycle for level _13
ramulator.average_serving_requests_13_0,0.000222,The average of read and write requests that are served in this DRAM element per memory cycle for level _13_0
ramulator.average_serving_requests_13_0_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _13_0_0
ramulator.average_serving_requests_13_0_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _13_0_1
ramulator.average_serving_requests_13_1,0.000222,The average of read and write requests that are served in this DRAM element per memory cycle for level _13_1
ramulator.average_serving_requests_13_1_0,0.000112,The average of read and write requests that are served in this DRAM element per memory cycle for level _13_1_0
ramulator.average_serving_requests_13_1_1,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _13_1_1
ramulator.average_serving_requests_13_2,0.000222,The average of read and write requests that are served in this DRAM element per memory cycle for level _13_2
ramulator.average_serving_requests_13_2_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _13_2_0
ramulator.average_serving_requests_13_2_1,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _13_2_1
ramulator.average_serving_requests_13_3,0.000221,The average of read and write requests that are served in this DRAM element per memory cycle for level _13_3
ramulator.average_serving_requests_13_3_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _13_3_0
ramulator.average_serving_requests_13_3_1,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _13_3_1
ramulator.average_serving_requests_14,0.000886,The average of read and write requests that are served in this DRAM element per memory cycle for level _14
ramulator.average_serving_requests_14_0,0.000222,The average of read and write requests that are served in this DRAM element per memory cycle for level _14_0
ramulator.average_serving_requests_14_0_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _14_0_0
ramulator.average_serving_requests_14_0_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _14_0_1
ramulator.average_serving_requests_14_1,0.000223,The average of read and write requests that are served in this DRAM element per memory cycle for level _14_1
ramulator.average_serving_requests_14_1_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _14_1_0
ramulator.average_serving_requests_14_1_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _14_1_1
ramulator.average_serving_requests_14_2,0.000221,The average of read and write requests that are served in this DRAM element per memory cycle for level _14_2
ramulator.average_serving_requests_14_2_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _14_2_0
ramulator.average_serving_requests_14_2_1,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _14_2_1
ramulator.average_serving_requests_14_3,0.000221,The average of read and write requests that are served in this DRAM element per memory cycle for level _14_3
ramulator.average_serving_requests_14_3_0,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _14_3_0
ramulator.average_serving_requests_14_3_1,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _14_3_1
ramulator.average_serving_requests_15,0.000885,The average of read and write requests that are served in this DRAM element per memory cycle for level _15
ramulator.average_serving_requests_15_0,0.000222,The average of read and write requests that are served in this DRAM element per memory cycle for level _15_0
ramulator.average_serving_requests_15_0_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _15_0_0
ramulator.average_serving_requests_15_0_1,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _15_0_1
ramulator.average_serving_requests_15_1,0.000222,The average of read and write requests that are served in this DRAM element per memory cycle for level _15_1
ramulator.average_serving_requests_15_1_0,0.000111,The average of read and write requests that are served in this DRAM element per memory cycle for level _15_1_0
ramulator.average_serving_requests_15_1_1,0.00011,The average of read and write requests that are served in this DRAM element per memory cycle for level _15_1_1
ramulator.average_serving_requests_15_2,0.000221,The average of read and write requests that are served in this DRAM element per memory cycle for level _15_2
